Author,Title,URL,Publish Date,Views,Rating,Keywords,Streams,FPS,Itag,Process
K3soju,3 STAR TRUNDLE REROLL TANK CARRY CLEAVES WITH RUNAAN'S AOE DPS!! | Teamfight Tactics Patch 11.23,https://www.youtube.com/watch?v=d-3_i7mkstg,2021-12-15,96451,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft trundle', 'set 6 trundle', 'tft trundle 3', 'tft bruiser', 'tft scrap']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,5 MERCENARY OPENER WITH MASSIVE CASHOUT INTO FREE FIRST!! | Teamfight Tactics Patch 11.23,https://www.youtube.com/watch?v=qChdWE6SArk,2021-12-14,153239,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft mercenary', 'set 6 mercenary', 'tft 5 mercs', 'tft tahm kench', 'tft gp']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,PERFECT MR 100 GAME WITH SCHOLAR COMP!! | Teamfight Tactics Patch 11.23,https://www.youtube.com/watch?v=OVDAbSVGqxY,2021-12-13,131802,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft scholar', 'tft heimer', 'tft mr 100', 'tft taric', 'tft lissandra', 'tft ori']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
K3soju,6 SNIPER URGOT CARRY DOES 30% BONUS DAMAGE PER HEX!! | Teamfight Tactics Patch 11.23,https://www.youtube.com/watch?v=rrlkckqAMmE,2021-12-12,78745,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft 6 sniper', 'tft sniper', 'set 6 sniper', 'tft urgot', 'tft caitlyn', 'tft jhin']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,3 STAR EZREAL AND SINGED REROLL + 7 INNOVATOR DRAGON BUFF!! | Teamfight Tactics Patch 11.23,https://www.youtube.com/watch?v=vIrbylGiyWw,2021-12-04,111336,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'set 6 innovator', 'tft ezreal', 'tft singed', 'tft 7 innovator', 'tft ezreal 3']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,8 CHALLENGER YONE CARRY +290% ATTACK SPEED PER TAKEDOWN!! | Teamfight Tactics Patch 11.23,https://www.youtube.com/watch?v=6oWYLsdgosg,2021-12-02,84432,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft yone', 'set 6 yone', 'tft 8 challenger', 'tft academy', 'tft fiora', 'tft kaisa']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
K3soju,3 STAR ZAC TANK CARRY WITH 9 CHEMTECH PERMA-BUFFS!! | Teamfight Tactics Patch 11.23,https://www.youtube.com/watch?v=AQqAvB0IdMY,2021-12-01,78572,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft zac', 'set 6 zac', 'tft chemtech', 'tft bruiser', 'set 6 chemtech', '9 chemtech']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,6 ARCANIST VIKTOR CARRY WITH RUNIC SHIELD III 600% AP SHIELD!! | Teamfight Tactics Patch 11.23,https://www.youtube.com/watch?v=XS5U-60N4lA,2021-11-30,75006,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft viktor', 'set 6 viktor', 'tft arcanist', 'set 6 arcanist', 'tft 6 arcanist']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,5 INNOVATOR SERAPHINE CARRY GIGA HEAL AND DAMAGE ULT!! | Teamfight Tactics Patch 11.23,https://www.youtube.com/watch?v=kvjjKnXr2Ww,2021-11-29,82814,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft seraphine', 'tft innovator', 'tft socialite', 'set 6 seraphine', 'tft jayce']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,"ULTIMATE TFT SET 6 GUIDE: WIN/LOSE STREAK, UNIT COMBOS, ITEMIZATION, ETC. | Teamfight Tactics",https://www.youtube.com/watch?v=shxKKkj07Ss,2021-11-28,172095,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft climb', 'tft how to climb', 'tft set 6 guide', 'tft itemization', 'tft mid game']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,6 BRUISER JINX + URGOT DUO AD CARRIES SHRED ALL ENEMIES!! | Teamfight Tactics Patch 11.23,https://www.youtube.com/watch?v=D_tD_lO1RR8,2021-11-28,57189,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft jinx', 'tft urgot', 'set 6 jinx', 'set 6 urgot', 'tft twinshot', 'tft bruiser']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
K3soju,3 STAR EKKO AOE FORCEFIELD ULT ATK SPD DRAIN IN KAT 20/20!! | Teamfight Tactics Patch 11.23,https://www.youtube.com/watch?v=GQFsV1NEO7w,2021-11-27,105338,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft ekko', 'set 6 ekko', 'tft ekko 3', 'tft kat', 'set 6 kat', 'tft kat comp', 'ekko']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,BROKEN STOPWATCH JHIN CARRY FREEZES ENTIRE BOARD AND COUNTERS KAT!! | Teamfight Tactics Patch 11.23,https://www.youtube.com/watch?v=y1o9Ecc7tjY,2021-11-26,99737,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft jhin', 'tft clockwork', 'tft sniper', 'set 6 jhin', 'tft broken stopwatch']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,3 STAR KATARINA REROLL 20/20 ME NO PIVOT ME NO SCOUT!! | Teamfight Tactics Patch 11.23,https://www.youtube.com/watch?v=bVSM8SXCXu4,2021-11-26,78819,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft katarina', 'set 6 katarina', 'tft kat 3', 'tft assassin', 'tft academy']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,2 HP COMEBACK WITH 5 MERCENARY CASHOUT!! | Teamfight Tactics Patch 11.23,https://www.youtube.com/watch?v=cC8OKK57j2g,2021-11-24,131792,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft gangplank', 'tft mercenary', 'set 6 gangplank', 'set 6 mercenary', 'tft 5 mercs']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,"TFT SET 6 KATARINA REROLL GUIDE (BEST IN SLOT ITEMS, WHEN TO ROLL/LEVEL) | Teamfight Tactics",https://www.youtube.com/watch?v=P0RgPbBp-mw,2021-11-23,79698,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft katarina', 'set 6 katarina', 'tft kat', 'set 6 kat', 'tft kat guide', 'tft ekko']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
K3soju,3 STAR YONE AND 3 STAR FIORA DUO CHALLENGER CARRIES!! | Teamfight Tactics Patch 11.22,https://www.youtube.com/watch?v=OkS30ZGPX2c,2021-11-23,77999,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft yone', 'set 6 yone', 'tft yone 3', 'tft fiora', 'set 6 fiora', 'tft fiora 3']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,3 STAR VEIGAR YORDLE-LORD CARRIES IN NEW DOUBLE UP DUO MODE!! | Teamfight Tactics Patch 11.23,https://www.youtube.com/watch?v=bSFhBBB5MJo,2021-11-21,138010,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft veigar', 'tft veigar 3', 'set 6 veigar', 'tft duo mode', 'tft yordles', 'veigar']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,3 STAR TRISTANA CARRY WITH 4 SNIPER +16% DMG/HEX BUFF!! | Teamfight Tactics Patch 11.23,https://www.youtube.com/watch?v=5K2WiyuYGHE,2021-11-20,130883,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft trist', 'set 6 trist', 'tft tristana', 'tft trist 3', 'tft sniper', 'tft yordles']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,6 TWINSHOT URGOT CARRY RAPIDFIRES DOUBLE DAMAGE ULT!! | Teamfight Tactics Patch 11.22,https://www.youtube.com/watch?v=0GATi1AfV8s,2021-11-18,113132,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft twinshot', 'tft 6 twinshot', 'tft urgot', 'set 6 urgot', 'tft chemtech']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,GOLD COLLECTOR JINX FARMS INFINITE ECON WITH RETURNING ORNN ITEM!! | Teamfight Tactics Patch 11.22,https://www.youtube.com/watch?v=GV2lUQfDh18,2021-11-17,124541,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft jinx', 'set 6 jinx', 'tft ornn items', 'tft mercenary', 'tft gold collector']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,5 MUTANT KAI'SA CARRY WITH METAMORPHOSIS + TITANS RESOLVE BONUSES!! | Teamfight Tactics Patch 11.22,https://www.youtube.com/watch?v=kt4oMzokxNA,2021-11-16,93149,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft kaisa', 'set 6 kaisa', 'tft mutant', 'set 6 mutant', 'tft 5 mutant', 'kaisa']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,8 ARCANIST VEX GIGA +125% AP SHIELD AND BURST DAMAGE!! | Teamfight Tactics Patch 11.22,https://www.youtube.com/watch?v=WsGT_E_GVtQ,2021-11-15,81517,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft arcanist', 'tft vex', 'set 6 vex', 'set 6 arcanist', '8 arcanist', 'tft mage']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,TFT SET 6 PILTOVER CUP DAY 2: SISTER DUO ARE OP?! | Teamfight Tactics Patch 11.22,https://www.youtube.com/watch?v=K7Wkq80YJh8,2021-11-14,81791,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft jinx', 'tft vi', 'tft piltover cup', 'tft tourney', 'set 6 tourney', 'tft sister']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
K3soju,3 STAR VEIGAR YORDLE-LORD CARRY RAINS INFINITE DAMAGE DOWN!! | Teamfight Tactics Patch 11.22,https://www.youtube.com/watch?v=8cuFFk8aoss,2021-11-13,305221,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft veigar', 'set 6 veigar', 'tft veigar 3', 'tft yordles', 'tft yordle lord']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,3 STAR KATARINA CARRY WITH +70% ATK SPD FEATHERWEIGHTS III BUFF!! | Teamfight Tactics Patch 11.22,https://www.youtube.com/watch?v=cKg75JpXllY,2021-11-11,77124,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft kat', 'set 6 kat', 'tft kat 3', 'tft kat reroll', 'tft katarina', 'tft academy']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,C9 K3SOJU'S SET 6 UNIT TIERLIST/GUIDE | BEST IN SLOT ITEMS FOR ALL UNITS | Teamfight Tactics,https://www.youtube.com/watch?v=4N8UCrezqGQ,2021-11-10,136276,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft set 6 units', 'tft set 6 guide', 'tft set 6 best in slot', 'set 6 units']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
K3soju,C9 K3SOJU'S SET 6 AUGMENT GUIDE/TIERLIST | Teamfight Tactics,https://www.youtube.com/watch?v=Zy9q9Q4ZwWY,2021-11-10,155093,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft augment', 'set 6 augment', 'tft augment tierlist', 'tft augment guide']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
K3soju,C9 k3soju's TFT PATCH 11.22 TIERLIST/TOP COMPS | Teamfight Tactics,https://www.youtube.com/watch?v=ypeHujItLCQ,2021-11-09,129481,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft patch 11.22', 'tft 11.22', 'tft jinx', 'tft 11.22 tierlist', 'tft 11.22 comps']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
